CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Geography_Germany,Geography_Spain,Gender_Male,HasCrCard,IsActiveMember
0.9964065515184423,0.013899967944611067,1.4132260303211335,-0.7193521367987749,-1.100009819645549,-1.1134679719254519,0.0,0.0,0.0,1.0,0.0
-1.5359720104565886,-0.47417498548722664,1.0543266744451156,1.314628687805629,0.791937698735788,0.5561698622292711,1.0,0.0,1.0,1.0,1.0
-1.0158077652941497,-1.3283061539929426,-1.8168681725630282,1.2991963979499417,-1.100009819645549,0.389741534780423,0.0,0.0,1.0,1.0,0.0
-0.46826645459684585,0.9900498748082865,0.3365279626930796,1.480025608080306,-1.100009819645549,-0.1178593335406047,1.0,0.0,0.0,1.0,0.0
-1.0158077652941497,0.1359187063025705,-1.4579688166870104,1.3985032124641028,-1.100009819645549,-0.7575954805614692,0.0,0.0,1.0,1.0,1.0
0.3256684459142449,-0.8402312005611049,0.6954273185690976,-0.7193521367987749,0.791937698735788,0.34792561767373087,0.0,0.0,1.0,1.0,0.0
-0.3040040613876547,-0.47417498548722664,0.3365279626930796,-0.7193521367987749,0.791937698735788,-1.4660128435620414,0.0,0.0,1.0,1.0,0.0
1.3249313379368246,-0.7182124622031455,-0.7401701049349744,-0.7193521367987749,0.791937698735788,1.309844642447964,0.0,1.0,1.0,0.0,1.0
1.35230840347169,0.868031136450327,0.6954273185690976,1.3822473761461345,-1.100009819645549,0.19914002328423433,1.0,0.0,0.0,0.0,1.0
0.8595212238441162,0.6239936597344082,-1.4579688166870104,-0.7193521367987749,-1.100009819645549,-0.17029077862967543,0.0,1.0,1.0,1.0,0.0
-0.34506965968995246,0.013899967944611067,1.4132260303211335,-0.7193521367987749,0.791937698735788,1.0389419707289589,0.0,0.0,1.0,1.0,1.0
-0.09867606987616569,0.3799561830184894,-0.7401701049349744,-0.7193521367987749,-1.100009819645549,0.3016712016911583,0.0,1.0,1.0,1.0,1.0
-1.1937586912707736,0.013899967944611067,-0.022371393182938383,-0.7193521367987749,0.791937698735788,-1.1625611073660225,0.0,0.0,1.0,1.0,0.0
0.2435372493096493,0.9900498748082865,-1.8168681725630282,-0.7193521367987749,-1.100009819645549,0.6749468846170379,0.0,0.0,0.0,0.0,0.0
-0.34506965968995246,0.6239936597344082,-0.38127074905895636,0.637196943620094,-1.100009819645549,0.11439534646746574,0.0,0.0,1.0,1.0,0.0
-0.974742166991852,-0.10811877041334836,-0.022371393182938383,-0.7193521367987749,-1.100009819645549,0.13027947842391838,0.0,0.0,0.0,0.0,1.0
-0.974742166991852,1.4781248282401243,-0.022371393182938383,-0.7193521367987749,-1.100009819645549,-1.335059782871956,0.0,0.0,0.0,0.0,0.0
-1.1937586912707736,1.4781248282401243,0.3365279626930796,-0.7193521367987749,0.791937698735788,-0.4829345380076244,0.0,0.0,1.0,1.0,1.0
-0.9884306997592847,0.7460123980923676,0.6954273185690976,-0.7193521367987749,0.791937698735788,-0.6678088697304224,0.0,0.0,0.0,1.0,1.0
2.4610795576337305,-2.0604185841406992,0.3365279626930796,1.790456592799796,-1.100009819645549,1.0185918515280648,0.0,0.0,0.0,1.0,1.0
0.7500129617046555,1.1120686131662458,1.4132260303211335,-0.7193521367987749,0.791937698735788,-1.385438108623552,0.0,0.0,0.0,1.0,0.0
-0.2629384630853569,-0.5961937238451861,1.4132260303211335,-0.7193521367987749,-1.100009819645549,0.9999610643321256,0.0,1.0,1.0,1.0,0.0
-1.1390045602010432,0.2579374446605299,0.3365279626930796,-0.7193521367987749,0.791937698735788,-1.7512057581843075,0.0,0.0,1.0,1.0,1.0
-0.9473651014569868,1.6001435665980837,1.4132260303211335,-0.7193521367987749,0.791937698735788,-0.7845576432094122,0.0,1.0,0.0,1.0,1.0
0.0655863233330255,-1.2062874156349832,-1.8168681725630282,1.0422187676447412,-1.100009819645549,0.09350353187660763,1.0,0.0,1.0,1.0,1.0
0.44886524082113827,1.8441810433140025,0.6954273185690976,-0.7193521367987749,0.791937698735788,-0.6554382312316286,0.0,0.0,1.0,1.0,1.0
0.33935697868167747,0.3799561830184894,-0.7401701049349744,-0.7193521367987749,-1.100009819645549,-0.9637473366815915,0.0,0.0,1.0,1.0,0.0
0.6131276340303294,2.2102372583878807,1.7721253861971515,1.253800240479125,-1.100009819645549,-0.5899554832794113,1.0,0.0,0.0,1.0,0.0
1.3933740017739877,0.013899967944611067,0.3365279626930796,-0.7193521367987749,-1.100009819645549,-0.00745993687575343,0.0,0.0,1.0,0.0,0.0
-0.33138112692251986,-1.694362369066821,-0.38127074905895636,-0.7193521367987749,-1.100009819645549,1.3481778268903861,0.0,0.0,0.0,1.0,0.0
1.3659969362391224,-1.0842686772770238,0.6954273185690976,-0.7193521367987749,0.791937698735788,-1.0090014814748836,0.0,0.0,0.0,1.0,0.0
0.3119799131468123,-0.7182124622031455,-1.8168681725630282,-0.7193521367987749,0.791937698735788,1.495208965248434,0.0,1.0,0.0,1.0,1.0
0.6131276340303294,-0.5961937238451861,-1.4579688166870104,-0.7193521367987749,0.791937698735788,1.548090477832267,0.0,0.0,1.0,0.0,0.0
0.051897790565592905,0.1359187063025705,0.6954273185690976,-0.7193521367987749,0.791937698735788,0.9942578823408119,0.0,0.0,1.0,1.0,1.0
-0.9473651014569868,1.1120686131662458,0.6954273185690976,-0.7193521367987749,0.791937698735788,1.3063128234112653,0.0,1.0,1.0,1.0,1.0
0.2298487165422167,2.33225599674584,1.0543266744451156,-0.7193521367987749,-1.100009819645549,0.31928317395712075,0.0,1.0,0.0,0.0,1.0
-0.19449579924819388,0.5019749213764488,1.7721253861971515,-0.7193521367987749,0.791937698735788,0.3249372695760059,0.0,1.0,1.0,1.0,1.0
-2.2203986488282186,-1.0842686772770238,-1.0990694608109923,-0.7193521367987749,0.791937698735788,-0.5766884185392316,0.0,0.0,1.0,0.0,1.0
-0.33138112692251986,2.0882185200299213,-0.022371393182938383,-0.7193521367987749,-1.100009819645549,0.013252985157806997,0.0,1.0,1.0,1.0,0.0
-0.8515453720849586,0.5019749213764488,-1.4579688166870104,-0.7193521367987749,0.791937698735788,0.8675796992851769,0.0,0.0,1.0,1.0,0.0
1.3659969362391224,-0.5961937238451861,-0.7401701049349744,-0.7193521367987749,0.791937698735788,-0.6678989704940371,0.0,0.0,1.0,1.0,1.0
-0.030233406039002694,0.6239936597344082,-0.7401701049349744,-0.7193521367987749,-1.100009819645549,1.1128372502689297,0.0,0.0,1.0,0.0,0.0
-0.09867606987616569,0.013899967944611067,-0.7401701049349744,-0.7193521367987749,0.791937698735788,1.0910655897224844,0.0,0.0,1.0,1.0,0.0
-0.7283485771780652,-1.2062874156349832,-1.8168681725630282,-0.7193521367987749,0.791937698735788,-2.5399764220432988,0.0,0.0,1.0,1.0,1.0
-0.9062995031546891,-0.23013750877130779,1.4132260303211335,1.4171469987477012,-1.100009819645549,-1.1625388548771878,1.0,0.0,0.0,1.0,1.0
-0.19449579924819388,-0.23013750877130779,0.6954273185690976,-0.7193521367987749,0.791937698735788,-0.34436959900452024,0.0,0.0,1.0,1.0,1.0
0.0655863233330255,-0.8402312005611049,-0.022371393182938383,-0.7193521367987749,0.791937698735788,-0.26699834981159215,0.0,1.0,1.0,1.0,0.0
0.6405046995651946,-0.47417498548722664,-1.8168681725630282,0.6615452956424183,-1.100009819645549,-0.7522476839065428,1.0,0.0,1.0,1.0,1.0
-0.5777747167363066,0.5019749213764488,1.7721253861971515,-0.7193521367987749,-1.100009819645549,0.4557690323857768,0.0,1.0,1.0,1.0,0.0
-0.23556139755049169,3.430424641967475,-0.022371393182938383,-0.7193521367987749,-1.100009819645549,1.1125907275985074,0.0,0.0,1.0,1.0,0.0
0.3804225769839753,1.722162304956043,-0.38127074905895636,1.386921504482055,-1.100009819645549,1.0142556704684915,0.0,1.0,1.0,1.0,0.0
0.47624230635600345,-0.7182124622031455,-0.38127074905895636,-0.7193521367987749,0.791937698735788,-0.2976998032303683,0.0,0.0,1.0,1.0,1.0
-0.6599059133409022,-0.10811877041334836,1.7721253861971515,0.3251538499619399,-1.100009819645549,-0.46716428643520774,0.0,0.0,1.0,1.0,1.0
0.2709143148445145,0.6239936597344082,-0.022371393182938383,-0.7193521367987749,0.791937698735788,0.38999482046215767,0.0,1.0,0.0,1.0,1.0
1.1880460102624986,-0.23013750877130779,-0.7401701049349744,-0.7193521367987749,0.791937698735788,1.4680881990771302,0.0,0.0,0.0,1.0,1.0
0.6678817651000599,-0.35215624712926724,-1.0990694608109923,1.4034167049140602,-1.100009819645549,0.6653102479817259,1.0,0.0,0.0,1.0,0.0
-1.0294962980615825,-0.35215624712926724,0.3365279626930796,0.7829541220317882,0.791937698735788,1.3252640900787531,1.0,0.0,0.0,1.0,0.0
1.5713249277506114,0.9900498748082865,1.0543266744451156,0.8821380741265764,-1.100009819645549,-0.13633217169814885,1.0,0.0,1.0,1.0,0.0
-0.5093320528991436,1.722162304956043,-1.4579688166870104,1.2180509589664734,2.6838852171171252,0.5560834702137958,1.0,0.0,0.0,1.0,0.0
-1.3580210844799647,1.2340873515242055,-1.4579688166870104,-0.7193521367987749,-1.100009819645549,1.449964201406317,0.0,0.0,1.0,0.0,1.0
-2.4531037058745726,0.013899967944611067,-0.7401701049349744,-0.7193521367987749,0.791937698735788,0.8233899652078058,0.0,1.0,0.0,1.0,0.0
-1.0568733635964476,-0.35215624712926724,-1.0990694608109923,-0.7193521367987749,0.791937698735788,-0.6534806666991498,0.0,0.0,1.0,1.0,0.0
0.1203404544027559,2.33225599674584,-0.38127074905895636,-0.7193521367987749,0.791937698735788,0.8019909247685121,0.0,0.0,1.0,1.0,1.0
0.35304551144911006,-0.10811877041334836,-1.4579688166870104,1.454263501297733,-1.100009819645549,-0.5049001442655795,0.0,0.0,1.0,1.0,0.0
-0.34506965968995246,1.4781248282401243,-1.4579688166870104,1.4357894459313605,-1.100009819645549,1.0786580819039542,1.0,0.0,0.0,0.0,1.0
0.9964065515184423,-0.7182124622031455,1.0543266744451156,1.685278829379529,-1.100009819645549,-1.2019384134904287,0.0,1.0,0.0,1.0,0.0
1.1059148136579031,-0.10811877041334836,0.6954273185690976,-0.7193521367987749,-1.100009819645549,1.3708546401444275,0.0,1.0,1.0,1.0,1.0
0.832144158309251,-0.23013750877130779,0.3365279626930796,-0.7193521367987749,0.791937698735788,0.20696548185773425,0.0,0.0,0.0,1.0,0.0
0.9827180187510096,-1.2062874156349832,-0.022371393182938383,-0.7193521367987749,0.791937698735788,1.2451169519845366,0.0,0.0,1.0,1.0,0.0
-1.1663816257359085,-0.5961937238451861,-1.0990694608109923,1.3303741596594727,-1.100009819645549,-0.505076855206325,0.0,1.0,1.0,1.0,1.0
1.242800141332229,-1.0842686772770238,-1.0990694608109923,-0.7193521367987749,-1.100009819645549,1.3063128234112653,0.0,1.0,1.0,1.0,1.0
0.5309964374257339,1.4781248282401243,1.0543266744451156,1.3128163834261344,-1.100009819645549,1.1526977844596953,1.0,0.0,1.0,1.0,0.0
2.6253419508429214,0.013899967944611067,0.6954273185690976,-0.7193521367987749,0.791937698735788,-0.504897962649027,0.0,1.0,0.0,0.0,1.0
0.2846028476119471,-1.0842686772770238,-0.022371393182938383,-0.7193521367987749,0.791937698735788,-0.6555237506004831,0.0,0.0,1.0,1.0,1.0
2.4610795576337305,-0.10811877041334836,-0.022371393182938383,0.9927308229238322,-1.100009819645549,1.309844642447964,1.0,0.0,1.0,1.0,0.0
1.0511606825881727,0.2579374446605299,-0.7401701049349744,-0.7193521367987749,-1.100009819645549,0.3503960802576821,0.0,0.0,1.0,1.0,1.0
-1.3580210844799647,1.4781248282401243,-0.022371393182938383,0.7670210087990385,-1.100009819645549,1.3071907059119554,0.0,0.0,1.0,0.0,0.0
0.6952588306349251,-0.47417498548722664,0.6954273185690976,-0.7193521367987749,0.791937698735788,1.6791951608727447,0.0,0.0,0.0,1.0,1.0
-0.19449579924819388,-1.450324892350902,-0.38127074905895636,-0.7193521367987749,-1.100009819645549,1.3659001889539009,0.0,0.0,1.0,1.0,1.0
0.9964065515184423,-0.5961937238451861,0.6954273185690976,-0.7193521367987749,0.791937698735788,-0.08668817807809405,0.0,0.0,1.0,1.0,0.0
-1.7686770675029428,-1.0842686772770238,-1.8168681725630282,1.7200164208885171,-1.100009819645549,0.31109382174267847,0.0,0.0,1.0,1.0,1.0
0.8595212238441162,0.868031136450327,1.7721253861971515,-0.7193521367987749,0.791937698735788,0.09852975825170843,0.0,1.0,1.0,1.0,1.0
0.9005868221464141,-0.47417498548722664,-0.7401701049349744,-0.7193521367987749,0.791937698735788,-1.4729909622665844,0.0,0.0,1.0,1.0,0.0
0.9416524204487119,-0.8402312005611049,-0.022371393182938383,1.9702369529031987,-1.100009819645549,0.9978248254040046,1.0,0.0,0.0,1.0,1.0
0.2846028476119471,-0.10811877041334836,1.4132260303211335,1.9688752556530655,-1.100009819645549,0.6255801744607947,0.0,0.0,0.0,1.0,0.0
-0.20818433201562647,0.6239936597344082,0.3365279626930796,0.6001555980541199,0.791937698735788,-0.5305046869329566,1.0,0.0,1.0,0.0,1.0
0.35304551144911006,0.1359187063025705,1.0543266744451156,-0.7193521367987749,0.791937698735788,0.21201352439835913,0.0,0.0,0.0,1.0,0.0
-0.7283485771780652,0.2579374446605299,-0.38127074905895636,-0.7193521367987749,0.791937698735788,0.21317763499072592,0.0,0.0,1.0,1.0,1.0
1.2975542724019595,0.3799561830184894,-0.022371393182938383,2.0409082869413897,-1.100009819645549,-1.218666176567699,0.0,1.0,1.0,1.0,1.0
-1.0158077652941497,0.1359187063025705,0.6954273185690976,-0.7193521367987749,0.791937698735788,0.3070135443047033,0.0,0.0,1.0,1.0,1.0
-0.1671187337133287,3.5524433803254345,-1.4579688166870104,-0.7193521367987749,0.791937698735788,0.8841837647039252,0.0,0.0,1.0,1.0,1.0
0.35304551144911006,-1.2062874156349832,0.3365279626930796,-0.7193521367987749,0.791937698735788,1.090997741447704,0.0,0.0,0.0,0.0,0.0
1.3386198707042571,0.6239936597344082,-1.0990694608109923,-0.7193521367987749,0.791937698735788,0.6307674041374632,0.0,1.0,0.0,0.0,0.0
-0.4135123235271155,-0.7182124622031455,1.4132260303211335,-0.7193521367987749,-1.100009819645549,-0.3436463931173959,0.0,1.0,1.0,1.0,1.0
1.0237836170533074,-1.3283061539929426,1.4132260303211335,1.709134560011916,0.791937698735788,-0.8118313407010392,1.0,0.0,0.0,0.0,0.0
-0.6872829788757675,0.3799561830184894,-1.8168681725630282,0.43363952500570124,-1.100009819645549,0.31899956380530725,0.0,0.0,0.0,1.0,0.0
0.3119799131468123,0.6239936597344082,-1.0990694608109923,-0.7193521367987749,0.791937698735788,1.0262170377020532,0.0,0.0,0.0,1.0,0.0
-1.9466279934795665,-2.0604185841406992,-0.022371393182938383,-0.7193521367987749,0.791937698735788,0.5732490837331347,0.0,0.0,1.0,1.0,0.0
0.35304551144911006,0.2579374446605299,-0.38127074905895636,1.0700439252703247,-1.100009819645549,-1.9884157620295253,1.0,0.0,0.0,1.0,1.0
-1.8097426658052407,-0.8402312005611049,-0.022371393182938383,-0.7193521367987749,0.791937698735788,-0.31654635230334066,0.0,1.0,1.0,1.0,0.0
0.6131276340303294,0.9900498748082865,-0.38127074905895636,1.3645548529814673,-1.100009819645549,0.9556317067954011,1.0,0.0,0.0,0.0,0.0
-0.8789224376198238,0.2579374446605299,-0.7401701049349744,-0.7193521367987749,0.791937698735788,0.2586855017890636,0.0,1.0,0.0,1.0,0.0
2.6253419508429214,0.1359187063025705,-1.4579688166870104,-0.7193521367987749,0.791937698735788,0.6696499196277824,0.0,0.0,1.0,0.0,0.0
-1.248512822340504,-0.47417498548722664,0.6954273185690976,0.7673125978106834,-1.100009819645549,-1.1456476887201419,0.0,1.0,0.0,1.0,0.0
-0.9062995031546891,0.2579374446605299,0.3365279626930796,-0.7193521367987749,0.791937698735788,0.3808649733519711,0.0,0.0,0.0,1.0,0.0
1.2975542724019595,0.1359187063025705,0.3365279626930796,-0.7193521367987749,0.791937698735788,1.0257043578122365,0.0,1.0,1.0,1.0,1.0
-1.4264637483171279,-1.2062874156349832,-1.0990694608109923,1.3663224649005092,-1.100009819645549,1.101651884043061,0.0,0.0,0.0,1.0,1.0
0.3667340442165427,0.5019749213764488,0.3365279626930796,-0.7193521367987749,0.791937698735788,-2.268246263165964,0.0,0.0,1.0,1.0,1.0
-0.31769259415508727,0.2579374446605299,0.6954273185690976,-0.7193521367987749,-1.100009819645549,-0.4201251429787324,0.0,0.0,0.0,1.0,0.0
-0.8926109703872565,-0.47417498548722664,1.0543266744451156,1.2467564074142388,-1.100009819645549,-0.5872520240476631,0.0,0.0,1.0,1.0,1.0
-0.1260531354110309,-0.47417498548722664,1.4132260303211335,1.0962271789836087,0.791937698735788,-0.7689418500889059,1.0,0.0,1.0,1.0,0.0
-0.9199880359221216,2.4542747351037995,-1.0990694608109923,-0.7193521367987749,-1.100009819645549,0.33552160044168544,0.0,0.0,1.0,0.0,0.0
-1.0842504291313129,-0.35215624712926724,-1.0990694608109923,0.9099674164394684,-1.100009819645549,0.3249372695760059,1.0,0.0,0.0,0.0,0.0
-0.2629384630853569,0.6239936597344082,-0.38127074905895636,-0.7193521367987749,-1.100009819645549,0.9007616507240445,0.0,0.0,0.0,1.0,0.0
0.8595212238441162,0.9900498748082865,-1.0990694608109923,-0.7193521367987749,0.791937698735788,-0.8371777981302664,0.0,0.0,0.0,0.0,0.0
0.2298487165422167,1.1120686131662458,-1.0990694608109923,-0.7193521367987749,0.791937698735788,0.7482965418572504,0.0,0.0,0.0,0.0,1.0
-0.1808072664807613,-0.47417498548722664,0.6954273185690976,-0.7193521367987749,0.791937698735788,0.5613204407478593,0.0,0.0,1.0,0.0,1.0
-0.1260531354110309,0.013899967944611067,0.6954273185690976,-0.7193521367987749,0.791937698735788,0.25096628794166603,0.0,1.0,1.0,0.0,0.0
-0.0849875371087331,-0.47417498548722664,1.7721253861971515,-0.7193521367987749,-1.100009819645549,1.3230506219246767,0.0,0.0,1.0,1.0,0.0
-0.6462173805734697,-0.47417498548722664,1.7721253861971515,1.6217216311530045,-1.100009819645549,-1.9901045514027471,1.0,0.0,0.0,1.0,1.0
1.242800141332229,1.9661997816719619,-0.38127074905895636,0.883245007613378,-1.100009819645549,-0.4852863206511241,0.0,0.0,0.0,1.0,0.0
-0.7283485771780652,-1.0842686772770238,0.3365279626930796,-0.7193521367987749,0.791937698735788,0.7695245435588352,0.0,1.0,0.0,1.0,1.0
0.3667340442165427,-0.5961937238451861,-1.4579688166870104,0.8025474975593944,0.791937698735788,-0.17442952339125506,1.0,0.0,1.0,0.0,1.0
0.33935697868167747,-0.35215624712926724,-0.7401701049349744,-0.7193521367987749,0.791937698735788,1.1876433547195322,0.0,0.0,0.0,1.0,0.0
-0.31769259415508727,0.013899967944611067,-0.38127074905895636,-0.7193521367987749,0.791937698735788,0.969759419265507,0.0,1.0,0.0,1.0,0.0
0.038209257798160305,-0.7182124622031455,0.6954273185690976,-0.7193521367987749,0.791937698735788,0.7399861099241495,0.0,0.0,1.0,0.0,0.0
-0.09867606987616569,-0.8402312005611049,-0.7401701049349744,-0.7193521367987749,0.791937698735788,0.9646345838222371,0.0,0.0,0.0,1.0,0.0
0.9005868221464141,0.3799561830184894,0.6954273185690976,1.1879155191717028,-1.100009819645549,0.7857540254155349,0.0,1.0,1.0,1.0,0.0
-0.34506965968995246,-1.0842686772770238,-0.022371393182938383,-0.7193521367987749,0.791937698735788,-0.07013952571977707,0.0,0.0,0.0,0.0,1.0
-0.19449579924819388,-0.5961937238451861,-0.022371393182938383,-0.7193521367987749,0.791937698735788,-1.4246747004803277,0.0,0.0,0.0,1.0,1.0
0.2846028476119471,-0.35215624712926724,1.0543266744451156,0.9197917231395065,-1.100009819645549,1.0182288305337432,1.0,0.0,0.0,1.0,0.0
-0.3040040613876547,0.7460123980923676,-0.38127074905895636,-0.7193521367987749,-1.100009819645549,-1.4097753502356336,0.0,1.0,1.0,1.0,0.0
0.1203404544027559,0.7460123980923676,-1.8168681725630282,1.6741164270657771,-1.100009819645549,-2.1585587279821645,1.0,0.0,1.0,0.0,0.0
0.0929633888678907,0.3799561830184894,0.6954273185690976,1.3976642663525274,-1.100009819645549,-1.2663912202682523,0.0,0.0,1.0,1.0,0.0
0.5173079046583012,0.6239936597344082,-1.0990694608109923,-0.7193521367987749,0.791937698735788,0.3193302968746529,0.0,1.0,1.0,1.0,0.0
0.6405046995651946,0.2579374446605299,-1.0990694608109923,-0.7193521367987749,0.791937698735788,-0.8371777981302664,0.0,0.0,0.0,1.0,0.0
0.3256684459142449,-0.5961937238451861,-0.7401701049349744,-0.7193521367987749,0.791937698735788,1.3033728769452353,0.0,0.0,1.0,1.0,0.0
-0.2903155286202221,2.6983122118197187,-1.4579688166870104,1.3316163422400795,-1.100009819645549,0.6870269317910507,1.0,0.0,0.0,1.0,0.0
-1.7823656002703754,0.9900498748082865,0.3365279626930796,1.6211491659292236,-1.100009819645549,1.373096469313685,0.0,0.0,0.0,0.0,0.0
2.6253419508429214,-0.7182124622031455,-0.7401701049349744,0.776504681952178,-1.100009819645549,-0.5496450997555389,0.0,0.0,1.0,1.0,1.0
-0.030233406039002694,-1.2062874156349832,1.4132260303211335,-0.7193521367987749,0.791937698735788,-0.19957941716910974,0.0,0.0,1.0,0.0,1.0
0.2846028476119471,-0.10811877041334836,1.0543266744451156,-0.7193521367987749,0.791937698735788,0.47679436190964236,0.0,0.0,1.0,1.0,0.0
-0.2218728647830591,-0.23013750877130779,0.6954273185690976,-0.7193521367987749,0.791937698735788,-0.4371864752268664,0.0,0.0,1.0,1.0,0.0
0.3804225769839753,-0.5961937238451861,1.4132260303211335,1.4605303216232073,0.791937698735788,-0.5281171257779979,0.0,0.0,0.0,0.0,1.0
